budget,id,original_language,popularity,release_date,revenue,runtime,tagline,title,Action,Comedy,Drama,Thriller,Fantasy,Walt Disney Pictures,Universal Pictures,Warner Bros.,Columbia Pictures,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,New Line Cinema
0,181330,en,9.799357,2013-07-03,32230907,74,Witness the rise of a legend,Kevin Hart: Let Me Explain,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,187017,en,52.380982,2014-06-05,188441614,112,They're not 21 anymore,22 Jump Street,1,1,0,0,0,0,0,0,1,0,0,0,0
0,188166,en,25.349758,2014-04-25,258384,90,Revenge comes home,Blue Ruin,0,0,0,1,0,0,0,0,0,0,0,0,0
58800000,190859,en,87.53437,2014-12-11,542307423,133,The most lethal sniper in U.S. history.,American Sniper,1,0,0,0,0,0,0,1,0,0,0,0,0
5500000,193722,ja,3.21392,2013-10-05,0,100,M For Father,R100,0,1,1,0,0,0,0,1,0,0,0,0,0
40000000,193756,en,37.084384,2013-12-24,149295601,121,Based on True Acts of Courage,Lone Survivor,1,0,1,1,0,0,1,0,0,0,0,0,0
49000000,198184,en,116.700319,2015-03-04,104399548,120,I am consciousness. I am alive. I am Chappie.,Chappie,1,0,0,0,0,0,0,0,1,0,0,0,0
25000000,198185,en,17.312433,2014-05-09,38307627,124,"Sometimes to win, sometimes you have to change the game",Million Dollar Arm,0,0,1,0,0,1,0,0,0,0,0,0,0
34000000,198663,en,131.815575,2014-09-10,348319861,113,Run - Remember - Survive,The Maze Runner,1,0,0,1,0,0,0,0,0,0,0,1,0
5000000,199933,en,1.731035,2014-09-12,846704,99,Who is John Galt?,Atlas Shrugged Part III: Who is John Galt?,0,0,1,0,0,0,0,0,0,0,0,0,0
70000000,201088,en,46.832372,2015-01-13,17752940,133,We are no longer in control.,Blackhat,0,0,1,0,0,0,1,0,0,0,0,0,0
1000000,201132,en,1.883947,2013-09-05,0,92,Step Outside The Box,Antarctica: A Year on Ice,0,0,1,0,0,0,0,0,0,0,0,0,0
34000000,202575,en,12.867326,2013-12-24,0,85,One lost little cat. One magical adventure.,Thunder and the House of Magic,0,0,0,0,1,0,0,0,0,0,0,0,0
0,203833,en,57.84156,2013-11-08,76586316,131,Courage beyond words.,The Book Thief,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000,205321,en,20.466433,2013-07-11,0,86,Enough said!,Sharknado,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,205587,en,42.472324,2014-10-08,83719388,141,Defend your Honor.,The Judge,0,0,1,0,0,0,0,1,0,0,0,0,0
14000000,205596,en,145.364591,2014-11-14,233555708,113,The true enigma was the man who cracked the code.,The Imitation Game,0,0,1,1,0,0,0,0,0,0,0,0,0
100000000,205775,en,50.767332,2015-11-20,93820758,122,Based on the incredible true story that inspired Moby Dick,In the Heart of the Sea,1,0,1,1,0,0,0,1,0,0,0,0,0
0,206284,en,2.160586,2013-10-04,0,102,Would you give up what you need... to get everything you want?,Grace Unplugged,0,0,1,0,0,0,0,0,0,0,0,0,0
245000000,206647,en,107.376788,2015-10-26,880674609,148,A Plan No One Escapes,Spectre,1,0,0,0,0,0,0,0,1,0,0,0,0
950000,207769,en,7.310879,2013-08-26,0,87,"The experiments are over, the terror has just begun...",Banshee Chapter,0,0,0,1,0,0,0,0,0,0,0,0,0
250000000,209112,en,155.790452,2016-03-23,873260194,151,Justice or revenge,Batman v Superman: Dawn of Justice,1,0,0,0,1,0,0,1,0,0,0,0,0
61000000,210577,en,143.041543,2014-10-01,369330363,145,You don't know what you've got 'til it's...,Gone Girl,0,0,1,1,0,0,0,0,0,0,0,1,0
60000000,210860,en,52.417529,2015-01-21,30418560,106,Sophistication Has a Name.,Mortdecai,0,1,0,0,0,0,0,0,0,0,0,0,0
74000000,211672,en,875.581305,2015-06-17,1156730962,91,"Before Gru, they had a history of bad bosses",Minions,0,1,0,0,0,0,1,0,0,0,0,0,0
40000000,216015,en,98.755657,2015-02-11,571006128,125,Are you curious?,Fifty Shades of Grey,0,0,1,1,0,0,0,0,0,0,0,0,0
16000000,218043,en,33.452469,2014-10-03,19682924,110,The End Begins,Left Behind,1,0,0,1,0,0,0,0,0,0,0,0,0
28000000,218778,en,22.14595,2014-10-08,100654149,81,One day can change everything.,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",0,1,0,0,0,1,0,0,0,0,0,0,0
19000000,223702,en,66.242737,2016-07-11,140752617,83,Always use condiments,Sausage Party,0,1,0,0,1,0,0,0,1,0,0,0,0
50000000,224141,en,65.90161,2014-12-25,212902372,125,Be careful what you wish for...,Into the Woods,0,1,0,0,1,1,0,0,0,0,0,0,0
0,226354,en,1.799504,2013-11-22,0,100,Believe the Miracle,The Christmas Candle,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,227156,en,53.811461,2014-08-11,66980456,94,Search for truth. Find freedom.,The Giver,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000,227306,en,43.055253,2014-12-25,163442937,137,Survival. Resilience. Redemption.,Unbroken,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,227719,en,32.940597,2015-01-30,32248241,106,Today is better the second time around,Project Almanac,0,0,0,1,0,0,0,0,0,1,0,0,0
36000000,227735,en,6.967857,2014-09-12,52424533,107,WINTER's amazing true story... now has HOPE.,Dolphin Tale 2,0,0,1,0,0,0,0,0,0,0,0,0,0
99000000,227973,en,34.308098,2015-11-05,246233113,88,The story of an underdog. And his dog.,The Peanuts Movie,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,228066,en,24.821138,2015-11-10,34227298,109,Discover the origin of the monster and his creation.,Victor Frankenstein,0,0,1,1,0,0,0,0,0,0,0,1,0
135000000,228161,en,63.473086,2015-03-18,368871007,94,Worlds Collide,Home,0,1,0,0,1,0,0,0,0,0,0,1,0
74000000,228165,en,36.952268,2015-02-05,311594032,93,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,0,1,0,0,0,0,0,0,0,1,0,0,0
12000000,236751,en,11.150261,2014-04-16,101332962,99,Unlock the mystery,Heaven is for Real,0,0,1,0,0,0,0,0,0,0,0,0,0
26000000,238615,en,66.097437,2015-07-10,30523226,116,God Created Man. Man Created Immortality.,Self/less,0,0,0,1,0,0,0,0,0,0,0,0,0
13000000,239563,en,43.791745,2014-10-09,54837234,102,Love Thy Neighbor,St. Vincent,0,1,0,0,0,0,0,0,0,0,0,0,0
40000000,240832,en,115.241998,2014-07-14,126546825,89,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,1,0,0,0,0,0,1,0,0,0,0,0,0
20000000,241239,en,37.629309,2014-12-30,12007070,125,The result is never in question. Just the path you take to get there.,A Most Violent Year,0,0,1,1,0,0,0,0,0,0,0,0,0
4000000,241251,en,24.161735,2015-01-23,52425855,91,A Moment She Couldn't Resist. An Obsession He Can't Control.,The Boy Next Door,0,0,0,1,0,0,1,0,0,0,0,0,0
170000000,241259,en,56.268916,2016-05-25,299370084,113,It's time for a little madness.,Alice Through the Looking Glass,0,0,0,0,1,1,0,0,0,0,0,0,0
7000000,241771,en,8.079046,2014-09-10,14618727,116,"Open your heart, find your voice.",Beyond the Lights,0,0,1,0,0,0,0,0,0,0,1,0,0
4000000,242095,en,27.662696,2014-03-15,600896,95,R U Agitated?,The Signal,0,0,0,1,0,0,0,0,0,0,0,0,0
8500000,242582,en,89.095538,2014-10-23,38697217,117,The city shines brightest at night,Nightcrawler,0,0,1,1,0,0,0,0,0,0,0,0,0
3300000,243940,en,20.304235,2015-01-29,64110728,83,Evil will rise.,The Lazarus Effect,0,0,0,1,0,0,0,0,0,0,0,0,0
6000000,244783,en,6.349218,2014-01-20,32251,86,A moment can change everything.,Song One,0,0,1,0,0,0,0,0,0,0,0,0,0
3300000,244786,en,192.528841,2014-10-10,13092e3,105,The road to greatness can take you to the edge.,Whiplash,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000,245703,en,32.717853,2016-02-18,6212282,112,He's not like us.,Midnight Special,0,0,1,0,0,0,0,1,0,0,0,0,0
1493619,246449,en,2.492747,2013-12-29,0,90,Partners in survival. Friends for life.,Against the Wild,0,0,0,0,0,0,0,0,0,0,0,0,0
178000000,246655,en,139.272042,2016-05-18,543934787,144,Only the strong will survive,X-Men: Apocalypse,0,0,0,0,0,0,0,0,0,0,0,1,0
6500000,250546,en,60.225219,2014-10-02,255273813,99,"Before the Conjuring, there was Annabelle.",Annabelle,0,0,0,0,0,0,0,0,0,0,0,0,1
10000000,252512,en,19.263477,2015-04-03,7587485,97,Life Never Gets Old.,While We're Young,0,1,1,0,0,0,0,0,0,0,0,0,0
5000000,252680,en,10.274542,2014-03-25,10429707,98,What could go wrong?,Moms' Night Out,0,1,0,0,0,0,0,0,0,0,0,0,0
0,253306,en,10.322858,2014-09-04,0,109,Terror Gets Domesticated,Housebound,0,1,0,1,0,0,0,0,0,0,0,0,0
55000000,253412,en,60.246978,2015-09-10,203427584,121,The Storm Awaits.,Everest,0,0,1,0,0,0,1,0,0,0,0,0,0
110000000,254128,en,100.412364,2015-05-27,470490832,114,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,1,0,1,1,0,0,0,1,0,0,0,0,1
15000000,254904,en,45.317278,2014-08-27,32556119,108,A spy is never out of the game.,The November Man,1,0,0,1,0,0,0,0,0,0,1,0,0
5000000,256274,en,26.510558,2014-08-14,401e5,93,The only way out is down.,"As Above, So Below",0,0,0,1,0,0,1,0,0,0,0,0,0
50100000,256591,en,59.634029,2015-02-25,153962963,105,Never Drop The Con.,Focus,0,1,1,0,0,0,0,0,0,0,0,0,0
22500000,256917,en,22.096286,2014-12-25,15520023,112,To honour a promise. To find his sons. To make his peace.,The Water Diviner,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,256962,en,12.232048,2015-04-23,6420319,106,Believe the impossible.,Little Boy,0,1,1,0,0,0,0,0,0,0,0,0,0
4000000,257087,en,12.822534,2016-04-21,0,93,The dead come back,The Veil,0,0,0,0,0,0,0,0,0,0,0,0,0
105000000,257088,en,33.507289,2015-12-03,133718711,114,The only law that matters is gravity,Point Break,1,0,0,1,0,0,0,0,0,0,0,0,0
35000000,257211,en,53.114573,2015-09-24,194564672,121,Experience never gets old,The Intern,0,1,0,0,0,0,0,1,0,0,0,0,0
88000000,257344,en,140.849495,2015-07-16,243637091,105,Game On.,Pixels,1,1,0,0,0,0,0,0,1,0,0,0,0
58000000,257445,en,45.351617,2015-08-05,158162788,103,The stories are alive.,Goosebumps,0,1,0,0,0,0,0,0,1,0,0,0,0
180000000,258489,en,42.741719,2016-06-29,356743061,109,Human. Nature.,The Legend of Tarzan,1,0,0,0,0,0,0,0,0,0,0,0,0
0,258509,en,27.867368,2015-12-17,233755553,92,Fast & furry-ous,Alvin and the Chipmunks: The Road Chip,0,1,0,0,0,0,0,0,0,0,0,0,0
40000000,259693,en,68.794673,2016-05-13,320170008,134,The next true story from the case files of Ed and Lorraine Warren,The Conjuring 2,0,0,0,0,0,0,0,0,0,0,0,0,1
38000000,259694,en,46.078371,2016-01-21,112343513,110,Welcome to the party,How to Be Single,0,1,0,0,0,0,0,0,0,0,0,0,1
48000000,260346,en,88.844777,2014-12-16,325771424,109,It Ends Here,Taken 3,1,0,0,1,0,0,0,0,0,0,0,1,0
110000000,262500,en,103.718387,2015-03-18,295238201,119,One Choice Can Destroy You,Insurgent,0,0,0,1,0,0,0,0,0,0,0,0,0
110000000,262504,en,86.105615,2016-03-09,179246868,121,Break the boundaries of your world,Allegiant,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,264644,en,66.11334,2015-10-16,35401758,117,Love knows no boundaries,Room,0,0,1,1,0,0,0,0,0,0,0,0,0
15000000,264660,en,95.130041,2015-01-21,36869414,108,There is nothing more human than the will to survive,Ex Machina,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,266856,en,61.182331,2014-11-26,123726688,123,His Mind Changed Our World. Her Love Changed His.,The Theory of Everything,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000,267860,en,61.849521,2016-03-02,205754447,99,The world's leaders have assembled. So have their enemies.,London Has Fallen,1,0,0,1,0,0,0,0,0,0,0,0,0
140000000,267935,en,44.19092,2016-06-01,183345589,120,The world is more giant than you can imagine.,The BFG,0,0,0,0,1,1,0,0,0,0,0,0,0
22000000,270487,en,39.006187,2016-02-05,63647656,106,Lights. Camera. Abduction.,"Hail, Caesar!",0,1,1,0,0,0,1,0,0,0,0,0,0
250000000,271110,en,198.372395,2016-04-27,1153304495,147,Divided We Fall,Captain America: Civil War,1,0,0,0,0,0,0,0,0,0,0,0,0
950000,271185,en,8.976128,2014-04-19,0,100,Young. Not so innocent.,Ask Me Anything,0,0,1,1,0,0,0,0,0,0,0,0,0
100000000,271969,en,29.608322,2016-08-17,94061311,125,First to finish. Last to die.,Ben-Hur,0,0,1,0,0,0,0,0,0,1,0,0,0
8500000,272693,en,40.28709,2015-02-20,43528634,100,"You either know one, you have one, or you are one.",The DUFF,0,1,0,0,0,0,0,0,0,0,0,0,0
44000000,273248,en,68.717016,2015-12-25,155760117,167,No one comes up here without a damn good reason.,The Hateful Eight,0,0,1,0,0,0,0,0,0,0,0,0,0
50000000,274167,en,38.616744,2015-12-25,242786137,96,Choose your Daddy,Daddy's Home,0,1,0,0,0,0,0,0,0,1,0,0,0
90000000,274854,en,52.612025,2015-10-21,146936910,106,Hunt forever.,The Last Witch Hunter,1,0,0,0,1,0,0,0,0,0,0,0,0
25000000,276907,en,32.854557,2015-09-09,42972994,131,"Love, fight, live, rule like a legend.",Legend,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,277216,en,61.76233,2015-08-13,201634991,147,The Story of N.W.A.,Straight Outta Compton,0,0,1,0,0,0,1,0,0,0,0,0,1
0,280381,en,0.43049,2014-01-11,0,91,It's where they died.,House at the End of the Drive,0,0,0,1,0,0,0,0,0,0,0,0,0
0,280391,fr,5.794466,2015-04-08,0,100,These feet are made for walkin',Why I Did (Not) Eat My Father,0,1,0,0,0,0,0,0,0,0,0,0,0
135000000,281957,en,100.635882,2015-12-25,532950503,156,"(n. One who has returned, as if from the dead.)",The Revenant,0,0,1,1,0,0,0,0,0,0,0,0,0
10000000,283445,en,26.090495,2015-08-19,52882018,97,"Be careful, children at play.",Sinister 2,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,284536,en,22.622453,2014-12-25,39171130,111,The only way out is all in,The Gambler,0,0,1,1,0,0,0,0,0,1,0,0,0
0,285743,en,0.674398,2016-03-29,0,0,Hell ain't got a prayer.,Alleluia! The Devil's Carnival,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,285783,en,37.335721,2015-09-30,61181942,123,Dream High.,The Walk,0,0,1,1,0,0,0,0,0,0,0,0,0
108000000,286217,en,167.93287,2015-09-30,630161890,141,Bring Him Home,The Martian,0,0,1,0,0,0,0,0,0,0,0,1,0
4000000,287424,en,40.016306,2015-05-08,187112,95,Don't Get Bitten,Maggie,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,287903,en,31.565117,2015-11-26,61548707,98,You don't want to be on his list.,Krampus,0,1,0,0,1,0,1,0,0,0,0,0,0
25000000,287948,en,25.002715,2015-09-03,72629670,96,He Delivers.,The Transporter Refueled,1,0,0,1,0,0,0,0,0,0,0,0,0
115000000,290595,en,60.467984,2016-04-06,164602163,114,The story before Snow White,The Huntsman: Winter's War,1,0,1,0,0,0,1,0,0,0,0,0,0
19500000,290751,en,15.012237,2015-10-14,34854990,111,The truth lies in the most unexpected places.,Secret in Their Eyes,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,290825,en,8.618793,2016-07-08,0,88,Do your 'wurst...,Yoga Hosers,0,1,0,1,1,0,0,0,0,0,0,0,0
90000000,291805,en,51.535701,2016-06-02,334901337,129,You Haven't Seen Anything Yet,Now You See Me 2,1,1,0,1,0,0,0,0,0,0,0,0,0
11500000,291870,en,56.805781,2016-01-21,94073028,102,This is Jason. He's a little worried about his grandpa.,Dirty Grandpa,0,1,0,0,0,0,0,0,0,0,0,0,0
58000000,293660,en,514.569956,2016-02-09,783112979,108,Witness the beginning of a happy ending,Deadpool,1,1,0,0,0,0,0,0,0,0,0,1,0
25000000,293863,en,82.052056,2015-04-16,65663276,112,Love is timeless.,The Age of Adaline,0,0,1,0,1,0,0,0,0,0,0,0,0
61000000,294254,en,113.161483,2015-09-09,311256926,132,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,1,0,0,0,0,0,0,0,0,0,0,0,0
65000000,294272,en,31.974359,2016-08-10,143695338,102,Some secrets are too big to keep.,Pete's Dragon,0,0,0,0,1,1,0,0,0,0,0,0,0
20000000,295964,en,30.477114,2015-10-02,36606743,100,Never underestimate a man with everything to lose.,Burnt,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,296096,en,53.161905,2016-06-02,207945075,110,#LiveBoldly,Me Before You,0,0,1,0,0,0,0,0,0,0,0,0,1
175000000,297761,en,90.23792,2016-08-02,745e6,123,Worst Heroes Ever,Suicide Squad,1,0,0,0,1,0,0,1,0,0,0,0,0
5000000,298312,en,38.94708,2015-09-10,98450062,94,No one loves you like your grandparents.,The Visit,0,0,0,1,0,0,0,0,0,0,0,0,0
100000,299245,en,18.045782,2015-07-10,42664410,87,Every School Has Its Spirit,The Gallows,0,0,0,1,0,0,0,0,0,0,0,0,1
38000000,299687,en,57.889964,2016-01-14,109906372,112,Protect Your Own,The 5th Wave,0,0,0,0,0,0,0,0,1,0,0,0,0
50000000,300671,en,42.526529,2016-01-13,69411370,144,"When everything went wrong, six men had the courage to do what was right.",13 Hours: The Secret Soldiers of Benghazi,1,0,1,1,0,0,0,0,0,1,0,0,0
80000000,300673,en,28.223664,2016-01-25,52099090,114,"32 survivors, room for 12.",The Finest Hours,1,0,1,1,0,1,0,0,0,0,0,0,0
1500000,301325,de,2.815228,2015-11-20,0,90,Death is trending.,#Horror,0,0,1,1,0,0,0,0,0,0,0,0,0
7000000,301365,en,38.150787,2016-06-08,1333124,117,Beauty is vicious.,The Neon Demon,0,0,0,1,0,0,0,0,0,0,0,0,0
700000,302579,en,0.578798,1999-10-08,10508,107,"Sometimes When You're Going Home, It's Important To Know Where You've Come From...",Naturally Native,0,0,1,0,0,0,0,0,0,0,0,0,0
50000000,302699,en,45.318703,2016-06-15,216972543,107,Saving the world takes a little Hart and a big Johnson,Central Intelligence,1,1,0,0,0,0,1,0,0,0,0,0,1
11000000,304357,en,21.204929,2015-04-10,61619773,120,Justice is priceless.,Woman in Gold,0,0,1,0,0,0,0,0,0,0,0,0,0
7000000,306745,en,8.184588,2015-10-02,573335,103,A true story of love and injustice.,Freeheld,0,0,1,0,0,0,0,0,0,0,0,0,0
135000000,308531,en,39.873791,2016-06-01,245623848,112,Raise some shell.,Teenage Mutant Ninja Turtles: Out of the Shadows,1,1,0,0,1,0,0,0,0,1,0,0,0
700000,308639,en,29.761163,2015-06-19,17986781,103,It's hard out here for a geek.,Dope,0,1,1,0,0,0,0,0,0,0,0,0,0
64000000,309809,en,35.384423,2015-07-29,97571250,92,Growing up isn't the problem... forgetting is.,The Little Prince,0,0,0,0,1,0,0,0,0,0,0,0,0
3500000,310131,en,50.319662,2016-02-19,40423945,92,Evil takes many forms.,The Witch,0,0,0,0,0,0,0,0,0,0,0,0,0
37000000,312221,en,57.773583,2015-11-25,173567581,133,Your legacy is more than a name,Creed,0,0,1,0,0,0,0,1,0,0,0,0,1
5000000,313922,en,30.001024,2016-04-15,3220371,95,One way in. No way out.,Green Room,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,314365,en,41.503588,2015-11-06,88346473,128,Break the story. Break the silence.,Spotlight,0,0,1,1,0,0,1,0,0,0,0,0,0
29000000,315664,en,19.237254,2016-05-06,48902953,110,"People may say I couldn't sing, but no one can say I didn't sing",Florence Foster Jenkins,0,1,1,0,0,0,0,0,0,0,0,0,0
50000000,316152,en,21.589393,2016-06-24,25035950,139,Based on the incredible true story.,Free State of Jones,1,0,1,1,0,0,0,0,0,0,0,0,0
10000000,316727,en,53.727146,2016-06-29,118587880,105,Keep America great,The Purge: Election Year,1,0,0,1,0,0,1,0,0,0,0,0,0
28000000,318846,en,57.518472,2015-12-11,133346506,130,This is a true story.,The Big Short,0,1,1,0,0,0,0,0,0,1,0,0,0
0,319069,en,0.59458,2015-01-24,0,84,"The Six-Day War, Uncut.",Censored Voices,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,319888,en,29.365851,2016-02-26,46152800,106,"Win or lose, always aim high",Eddie the Eagle,0,1,1,0,0,0,0,0,0,0,0,1,0
1000000,320146,en,1.50211,2016-03-11,0,97,A story about virtually everything,Creative Control,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,321258,en,38.179483,2016-01-22,64188367,97,Every child needs to feel loved.,The Boy,0,0,0,1,0,0,0,0,0,0,0,0,0
30000000,321697,en,53.670525,2015-10-09,34441873,122,Can a great man be a good man?,Steve Jobs,0,0,1,0,0,0,1,0,0,0,0,0,0
35000000,321741,en,35.120736,2015-11-12,50363790,123,Even Legends Need a Hero,Concussion,0,0,1,0,0,0,0,0,1,0,0,0,0
40000000,323675,en,25.136082,2016-01-14,124827316,102,The brothers-in-law are back,Ride Along 2,1,1,0,0,0,0,1,0,0,0,0,0,0
29000000,323676,en,20.55509,2016-04-07,78636257,91,Watch your assets,The Boss,0,1,0,0,0,0,1,0,0,0,0,0,0
120000000,324668,en,62.641286,2016-07-27,415484914,123,You know his name,Jason Bourne,1,0,0,1,0,0,0,0,0,0,0,0,0
35000000,325133,en,50.179171,2016-05-04,108758521,91,New neighbors.,Neighbors 2: Sorority Rising,0,1,0,0,0,0,1,0,0,0,0,0,0
0,325173,en,5.485217,2015-12-11,0,80,Colton MacReady...is coming home.,Close Range,1,0,0,0,0,0,0,0,0,0,0,0,0
25000000,325789,en,24.672234,2016-07-13,15436808,127,The true story of one man against the biggest drug cartel in history.,The Infiltrator,0,0,1,1,0,0,0,0,0,0,0,0,0
75000000,328111,en,31.482872,2016-06-18,875958308,87,Think this is what they do all day?,The Secret Life of Pets,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,328387,en,62.933899,2016-07-27,83707310,96,Are you a watcher or a player?,Nerve,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,328425,en,27.247013,2015-07-30,58978653,108,Not every gift is welcome.,The Gift,0,0,0,1,0,0,0,0,0,0,0,0,0
10000000,329440,en,19.865989,2016-01-07,40055439,95,Everyone comes here looking for a way out,The Forest,0,0,0,1,0,0,0,0,0,0,0,0,0
50000000,329833,en,37.253774,2016-02-06,55969e3,100,Long time no Z,Zoolander 2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,331592,en,2.414721,2015-09-11,0,100,Hide your thoughts.,Listening,0,0,1,1,0,0,0,0,0,0,0,0,0
17000000,332567,en,60.829621,2016-06-24,119100758,86,What was once in the deep is now in the shallows.,The Shallows,0,0,1,1,0,0,0,0,1,0,0,0,0
17000000,333348,en,9.191187,2015-11-12,24e6,107,"Christmas means comfort, joy and chaos.",Love the Coopers,0,1,0,0,0,0,0,0,0,0,0,0,0
15000000,333371,en,53.698683,2016-03-10,108286421,103,Monsters come in many forms.,10 Cloverfield Lane,0,0,1,1,0,0,0,0,0,1,0,0,0
20000000,334074,en,33.625477,2015-05-21,0,96,His Next Target is Now Hunting Him,Survivor,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,334531,en,3.102987,2015-11-13,0,118,Hope never quits,My All American,0,0,1,0,0,0,0,0,0,0,0,0,0
8500000,339408,en,9.452808,2016-09-09,15861566,120,The Untold Story of Nat Turner,The Birth of a Nation,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,339984,en,10.248439,2016-03-17,77e6,117,How do we explain the impossible?,Miracles from Heaven,0,0,1,0,0,0,0,0,0,0,0,0,0
0,340816,en,1.985243,2015-12-04,0,95,They'll be home for Christmas...if only in their dreams.,Christmas Eve,0,1,0,0,0,0,0,0,0,0,0,0,0
15000000,342521,en,18.268009,2016-04-21,20566327,94,"Kitten, please.",Keanu,1,1,0,0,0,0,0,0,0,0,0,0,1
0,347548,en,2.122451,2015-07-09,0,77,No water. No power. No explanation. No escape.,Containment,0,0,0,1,0,0,0,0,0,0,0,0,0
0,347764,en,1.273773,2015-08-31,0,96,Be Careful Who You Get Close To,Goddess of Love,0,0,1,1,0,0,0,0,0,0,0,0,0
20000000,351819,en,14.947588,2016-01-28,21164799,92,Way shadier than gray.,Fifty Shades of Black,0,1,0,0,0,0,0,0,0,0,0,0,0
2500000,356216,en,1.759506,2015-08-29,0,110,Brutal. Notorious. Legendary,The Rise of the Krays,0,0,0,0,0,0,0,0,0,0,0,0,0
0,362765,en,0.072359,2014-10-19,0,90,Be careful what you listen for.,The Sound and the Shadow,0,1,0,1,0,0,0,0,0,0,0,0,0
